"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048545","response to steroid hormone","32/1005","362/25730",0.0883977900552486,2.26315934141447,4.87972831892329,1.65740953896498e-05,0.00163828558274615,0.00133666388729483,"15364/14282/20317/12043/16476/14281/235041/11305/11898/12091/170826/20310/17250/19777/12443/69719/21788/69726/83383/12193/328365/12151/17344/11545/15182/17999/22695/21372/14228/245688/394435/18984",32
"GO:0006913","nucleocytoplasmic transport","33/1005","381/25730",0.0866141732283465,2.21749520115956,4.82698183476257,1.86598593578876e-05,0.00177614216851004,0.00144913995481139,"21687/72565/106042/11600/226154/19225/27412/18761/319757/12575/15242/15516/15937/66880/353258/18148/231452/15526/97112/16648/17999/15382/18015/28114/69823/15519/70572/72993/233726/12168/229709/56698/320727",33
"GO:0051169","nuclear transport","33/1005","381/25730",0.0866141732283465,2.21749520115956,4.82698183476257,1.86598593578876e-05,0.00177614216851004,0.00144913995481139,"21687/72565/106042/11600/226154/19225/27412/18761/319757/12575/15242/15516/15937/66880/353258/18148/231452/15526/97112/16648/17999/15382/18015/28114/69823/15519/70572/72993/233726/12168/229709/56698/320727",33
"GO:0030490","maturation of SSU-rRNA","10/1005","50/25730",0.2,5.12039800995025,5.87967059190811,1.95797329300377e-05,0.00182981504109807,0.00149293121518221,"69499/20044/30946/75416/217995/72515/216987/59014/65961/98956",10
"GO:0034504","protein localization to nucleus","32/1005","369/25730",0.0867208672086721,2.22022677938222,4.7598896249927,2.42394137153203e-05,0.00222483190172761,0.00181522226018489,"21687/103743/72565/106042/11600/226154/19225/18761/319757/12575/15242/15516/18391/67239/70930/18148/20019/217995/74772/83396/11545/97112/16648/18015/15519/59014/70572/72993/233726/12168/320727/14360",32
"GO:0007179","transforming growth factor beta receptor signaling pathway","23/1005","224/25730",0.102678571428571,2.62877576403696,4.93617404565571,2.50342116357601e-05,0.00222688029931349,0.00181689353112123,"68010/16998/13805/16476/14281/56306/52463/24063/15516/21814/14538/53618/328365/114715/11545/17129/15182/24136/17127/21807/100952/245688/72993",23
"GO:0071560","cellular response to transforming growth factor beta stimulus","27/1005","287/25730",0.0940766550522648,2.40854958656196,4.83788191946009,2.51282212763001e-05,0.00222688029931349,0.00181689353112123,"226352/68010/16998/13805/17260/16476/14281/56306/52463/24063/15516/21814/14538/53618/12193/328365/114715/11545/17129/15182/24136/17127/21807/100952/245688/72993/14360",27
"GO:0030111","regulation of Wnt signaling pathway","30/1005","337/25730",0.0890207715133531,2.27910890650605,4.76531705567641,2.63797903167209e-05,0.00229817156318552,0.00187505949369877,"71461/64297/17240/14734/106042/14368/68010/114606/15364/20677/13653/226154/14369/407821/27412/15242/21929/235542/16348/11352/14783/72345/16974/15182/24136/17127/27373/233328/219158/20174",30
"GO:0043414","macromolecule methylation","14/1005","98/25730",0.142857142857143,3.65742714996446,5.31385246744006,2.7043856524794e-05,0.00231675704229068,0.00189022323499613,"17299/207965/72181/226830/14113/110109/27374/15108/28114/212528/110147/116940/240174/14911",14
"GO:0021532","neural tube patterning","10/1005","52/25730",0.192307692307692,4.92345962495216,5.70974347089696,2.80955185412863e-05,0.00236739287380675,0.00193153659824823,"14472/240888/544696/319757/24069/12151/18749/16974/19206/30841",10
"GO:0001570","vasculogenesis","14/1005","99/25730",0.141414141414141,3.62048344137896,5.26674844846734,3.03808938655741e-05,0.00249820653881978,0.00203826640398484,"21687/12490/11600/66515/27494/13805/353156/319757/77446/15242/21814/328365/99929/114715",14
"GO:0006221","pyrimidine nucleotide biosynthetic process","8/1005","33/25730",0.242424242424242,6.20654304236394,6.03380895095784,3.06200412345615e-05,0.00249820653881978,0.00203826640398484,"320685/56520/69719/20425/218756/80914/108037/18103",8
"GO:0009123","nucleoside monophosphate metabolic process","13/1005","87/25730",0.149425287356322,3.82558472007777,5.32242901183429,3.20157095280815e-05,0.00257126167147404,0.00209787149276113,"11636/320685/69719/20425/80914/108037/110639/108147/18103/67054/14450/19139/102216272",13
"GO:1901796","regulation of signal transduction by p53 class mediator","14/1005","100/25730",0.14,3.58427860696517,5.22025073960776,3.4073839910927e-05,0.0026719087992731,0.00217998866604629,"20677/99890/67281/67239/226830/18148/66143/11920/114715/17319/110109/67427/59014/106298",14
"GO:1900182","positive regulation of protein localization to nucleus","15/1005","113/25730",0.132743362831858,3.39849425439176,5.15157591725786,3.43085565665418e-05,0.0026719087992731,0.00217998866604629,"21687/72565/19225/18761/319757/15516/18391/18148/83396/11545/97112/15519/70572/233726/14360",15
"GO:1901890","positive regulation of cell junction assembly","17/1005","141/25730",0.120567375886525,3.08676475777143,5.009365575414,3.74842403651942e-05,0.00287565664891191,0.00234622488004609,"21687/226352/574437/21826/330814/18189/99633/170757/13844/107581/27083/29819/70237/232370/68606/17127/26921",17
"GO:0097061","dendritic spine organization","15/1005","114/25730",0.131578947368421,3.36868290128306,5.11010739732439,3.81011509121142e-05,0.00287999876012158,0.00234976757327962,"574437/13844/27083/29819/329165/70237/217692/11352/243725/77116/17127/226016/71974/14360/210293",15
"GO:0070085","glycosylation","21/1005","200/25730",0.105,2.68820895522388,4.83216910541147,3.99505638393911e-05,0.00295616843838138,0.00241191379449343,"171167/218476/241230/68304/208624/216395/230145/72050/108105/14538/207839/53618/233115/227327/108150/51801/107895/14043/140481/50798/20448",21
"GO:0099173","postsynapse organization","29/1005","328/25730",0.0884146341463415,2.26359058366703,4.64339555282898,4.04419558545739e-05,0.00295616843838138,0.00241191379449343,"574437/225875/80749/106042/18189/13844/27083/29819/329165/13841/70237/217692/19280/50932/54216/11352/18391/67299/243725/77116/17127/18015/68942/226016/104418/140580/71974/14360/210293",29
"GO:1901293","nucleoside phosphate biosynthetic process","29/1005","329/25730",0.088145896656535,2.25671036912701,4.6252378866854,4.27367338017206e-05,0.00295616843838138,0.00241191379449343,"60596/74559/11636/98256/19218/170439/320685/56520/218138/75735/269951/69719/20425/50799/218756/80914/228026/108037/11545/110639/108147/18103/66414/67054/14450/19139/107476/50798/102216272",29
"GO:0071559","response to transforming growth factor beta","27/1005","296/25730",0.0912162162162162,2.33531665994353,4.65853243650504,4.31214105268406e-05,0.00295616843838138,0.00241191379449343,"226352/68010/16998/13805/17260/16476/14281/56306/52463/24063/15516/21814/14538/53618/12193/328365/114715/11545/17129/15182/24136/17127/21807/100952/245688/72993/14360",27
"GO:0006486","protein glycosylation","20/1005","186/25730",0.10752688172043,2.75290215588723,4.83722210395403,4.31347534783275e-05,0.00295616843838138,0.00241191379449343,"171167/218476/241230/68304/208624/216395/230145/72050/108105/14538/207839/53618/233115/227327/108150/51801/107895/14043/140481/20448",20
